0.0625,0.0625,0.874855145774,1.55281375255
0.125,0.0625,0.851469906995,1.69540985314
0.25,0.0625,0.841488930338,1.80261521203
0.375,0.0625,0.842748602472,1.80038359963
0.5,0.0625,0.820881243747,1.8678671155
0.75,0.0625,0.812945452153,1.81299633019
1.0,0.0625,0.810398900709,1.82171533283
1.25,0.0625,0.865260288784,1.56901189555
1.75,0.0625,0.920717252241,1.31411303228
2.0,0.0625,0.943364382506,1.20710916831
3.0,0.0625,0.977782671992,1.08608008802
4.0,0.0625,0.982672207356,1.05554899406
6.0,0.0625,0.988558805267,1.03219540952
8.0,0.0625,0.993862785689,1.0387947119
12.0,0.0625,1.00837535193,1.03202816624
0.0625,0.125,0.88491656311,1.6144106185
0.125,0.125,0.870358641342,1.65400875171
0.25,0.125,0.826307395994,1.87120658388
0.375,0.125,0.845564534408,1.85091160942
0.5,0.125,0.813242164669,1.90110950974
0.75,0.125,0.82236722962,1.79215402667
1.0,0.125,0.808389856482,1.81121267934
1.25,0.125,0.863014811493,1.56175372142
1.75,0.125,0.925739401757,1.31948641576
2.0,0.125,0.909550822666,1.27447818493
3.0,0.125,0.979217924482,1.06325627319
4.0,0.125,0.983007759238,1.05569051045
6.0,0.125,0.994559370702,1.02466454314
8.0,0.125,0.990876394584,1.03979155404
12.0,0.125,1.01439504523,1.02650216901
0.0625,0.25,0.877634496547,1.57248452188
0.125,0.25,0.876091936349,1.61443152685
0.25,0.25,0.835804489063,1.81167843224
0.375,0.25,0.831538755797,1.84820125317
0.5,0.25,0.805705334547,1.88929632036
0.75,0.25,0.817307010475,1.84083751308
1.0,0.25,0.808775517723,1.80492634618
1.25,0.25,0.870425432354,1.56172358367
1.75,0.25,0.926510548144,1.30929079547
2.0,0.25,0.942627073528,1.2136377861
3.0,0.25,0.995254955851,1.0356960097
4.0,0.25,0.983856758761,1.05562695518
6.0,0.25,0.995835501265,1.02599593965
8.0,0.25,0.984954985385,1.03621449034
12.0,0.25,1.00640904468,1.02963240819
0.0625,0.375,0.880982370047,1.58228063587
0.125,0.375,0.864616795594,1.68214915296
0.25,0.375,0.848464785568,1.8022003412
0.375,0.375,0.836674754791,1.84711971331
0.5,0.375,0.820776336395,1.8243335119
0.75,0.375,0.81910548025,1.86144991859
1.0,0.375,0.816446045444,1.81028396526
1.25,0.375,0.864767136553,1.55898577617
1.75,0.375,0.904593558833,1.31735822564
2.0,0.375,0.937367929427,1.21552208552
3.0,0.375,0.985493917592,1.05191235172
4.0,0.375,0.991980301706,1.05153961034
6.0,0.375,0.994697470074,1.02925713345
8.0,0.375,0.985833176505,1.03946851044
12.0,0.375,1.00830924524,1.02840050618
0.0625,0.5,0.881605812563,1.56534054793
0.125,0.5,0.856452726018,1.64218287122
0.25,0.5,0.841991728165,1.78941599847
0.375,0.5,0.843388023552,1.8894743615
0.5,0.5,0.822112547782,1.78369246342
0.75,0.5,0.816395696071,1.8695041902
1.0,0.5,0.81390626237,1.79991274665
1.25,0.5,0.862454902986,1.57740909924
1.75,0.5,0.911001429775,1.31932769122
2.0,0.5,0.934634252289,1.21787601099
3.0,0.5,0.983568409458,1.0512583043
4.0,0.5,0.981971479924,1.05899443076
6.0,0.5,0.986208470782,1.03712468385
8.0,0.5,0.988175310673,1.04913759034
12.0,0.5,1.0032719128,1.05369817955
0.0625,0.75,0.847463761901,1.66677540684
0.125,0.75,0.881822627083,1.57089578622
0.25,0.75,0.846527266028,1.74308052127
0.375,0.75,0.839634995798,1.82935202315
0.5,0.75,0.817513237509,1.84757236615
0.75,0.75,0.816370931934,1.81596825198
1.0,0.75,0.816476857883,1.77824263574
1.25,0.75,0.870068776931,1.5319929915
1.75,0.75,0.911822849998,1.31842635406
2.0,0.75,0.93088934917,1.22350422599
3.0,0.75,0.989612594652,1.04086209572
4.0,0.75,0.992300575658,1.03815624913
6.0,0.75,1.00479814225,1.02292015806
8.0,0.75,0.989634757968,1.039277479
12.0,0.75,1.00778372643,1.02225729645
0.0625,1.0,0.885935114504,1.50069043315
0.125,1.0,0.897484533571,1.49503003981
0.25,1.0,0.845257661359,1.69147233371
0.375,1.0,0.86225583526,1.64252251822
0.5,1.0,0.849332332795,1.63328788782
0.75,1.0,0.84603875174,1.62738345419
1.0,1.0,0.839062449703,1.63146003356
1.25,1.0,0.870231061784,1.47357658238
1.75,1.0,0.92574518371,1.25949565453
2.0,1.0,0.939412471708,1.20583508227
3.0,1.0,0.994427586282,1.03813489993
4.0,1.0,0.988169207742,1.0336662817
6.0,1.0,0.995976475555,1.02095165784
8.0,1.0,0.990286713954,1.02262260342
12.0,1.0,1.00501982761,1.01571664473
0.0625,1.25,0.909232458434,1.38127691411
0.125,1.25,0.898778343964,1.36370471825
0.25,1.25,0.868528505393,1.46644523269
0.375,1.25,0.880841201682,1.45821178662
0.5,1.25,0.863943084738,1.48342079972
0.75,1.25,0.871564262691,1.45993038189
1.0,1.25,0.870372158317,1.45660307738
1.25,1.25,0.905315614618,1.31886829804
1.75,1.25,0.938340593261,1.18944640721
2.0,1.25,0.971406441107,1.12632983804
3.0,1.25,0.989539516056,1.03657672398
4.0,1.25,0.990363277987,1.0322737859
6.0,1.25,0.999781757252,1.01203267786
8.0,1.25,0.996833544882,1.02058328384
12.0,1.25,1.00742176618,1.01049189508
0.0625,1.75,0.916864697422,1.29902002329
0.125,1.75,0.91411628873,1.23017129195
0.25,1.75,0.842913100785,1.56035680345
0.375,1.75,0.901416213207,1.31912872421
0.5,1.75,0.895120124271,1.31473407887
0.75,1.75,0.905177560123,1.30956782027
1.0,1.75,0.900518244474,1.323220245
1.25,1.75,0.954410935435,1.16941727779
1.75,1.75,0.9590451337,1.12916737942
2.0,1.75,0.98101340928,1.05979919408
3.0,1.75,0.993850494313,1.02861207103
4.0,1.75,0.990444810898,1.04044614523
6.0,1.75,0.998492407582,1.01139958604
8.0,1.75,0.995718723073,1.01763680077
12.0,1.75,0.890366261611,1.38861529504
0.0625,2.0,0.920195966731,1.2672761718
0.125,2.0,0.923820302684,1.19767676479
0.25,2.0,0.90935193064,1.26611747747
0.375,2.0,0.925937198505,1.25856429921
0.5,2.0,0.902699255643,1.29970461619
0.75,2.0,0.897338615812,1.32844440674
1.0,2.0,0.908172353733,1.28430511344
1.25,2.0,0.944734113528,1.18532350803
1.75,2.0,0.975972932213,1.0947858393
2.0,2.0,0.997224742284,1.03073324768
3.0,2.0,0.993308869078,1.03823828935
4.0,2.0,0.997697258479,1.01987754384
6.0,2.0,1.00040333078,1.009123193
8.0,2.0,0.993035435649,1.02149298263
12.0,2.0,1.00480336756,1.00806212641
0.0625,3.0,0.932292461832,1.19740835504
0.125,3.0,0.928404517415,1.13815968508
0.25,3.0,0.929432337907,1.17556083852
0.375,3.0,0.952067266294,1.16742287703
0.5,3.0,0.935656440159,1.1654333173
0.75,3.0,0.933142506645,1.22882443349
1.0,3.0,0.915017474015,1.25590650714
1.25,3.0,0.950581572842,1.15644740963
1.75,3.0,0.997285181951,1.05022267702
2.0,3.0,0.994110711729,1.02252294793
3.0,3.0,0.996367530311,1.02009802954
4.0,3.0,0.997878113566,1.01792989283
6.0,3.0,0.997681794305,1.00790483736
8.0,3.0,0.993854129581,1.02079660228
12.0,3.0,1.00275472197,1.0102148878
0.0625,4.0,0.947656981039,1.15379453294
0.125,4.0,0.962647007197,1.0675889752
0.25,4.0,0.944565998973,1.12135880006
0.375,4.0,0.96115528961,1.12440383368
0.5,4.0,0.951894609918,1.1219386464
0.75,4.0,0.952620155442,1.14094102065
1.0,4.0,0.938014530794,1.17396569584
1.25,4.0,0.974772066272,1.09464404957
1.75,4.0,1.00470310645,1.02022587286
2.0,4.0,1.00027369783,1.03047890267
3.0,4.0,1.00329761556,1.01365064812
4.0,4.0,0.994960794575,1.01823665289
6.0,4.0,1.00240650928,0.999267948248
8.0,4.0,0.996168028014,1.01225142402
12.0,4.0,1.00413796834,1.00644717816
0.0625,6.0,0.960983309613,1.10780364812
0.125,6.0,0.97650176266,1.03132494217
0.25,6.0,0.960204747852,1.09647308934
0.375,6.0,0.9752096631,1.08037048524
0.5,6.0,0.963717863996,1.0873361312
0.75,6.0,0.9672257201,1.093994779
1.0,6.0,0.961109507842,1.10770725184
1.25,6.0,0.988342628487,1.05551875336
1.75,6.0,1.01041500747,1.01690713001
2.0,6.0,0.993739401386,1.02434586113
3.0,6.0,0.998141559583,1.01590067281
4.0,6.0,0.994057306094,1.03738341714
6.0,6.0,1.00623123094,0.999306336519
8.0,6.0,0.998268292587,1.00557210408
12.0,6.0,1.00524338175,1.00352587553
0.0625,8.0,0.961090697374,1.10044523806
0.125,8.0,0.99804276357,1.01398638784
0.25,8.0,0.974254347348,1.04996977473
0.375,8.0,0.984960432733,1.06262990588
0.5,8.0,0.97104648792,1.06284638384
0.75,8.0,0.971380143933,1.07214056784
1.0,8.0,0.987124762992,1.05761287188
1.25,8.0,0.994860008969,1.02768949847
1.75,8.0,1.00120630592,1.00866721441
2.0,8.0,1.00554829649,1.01253931616
3.0,8.0,0.997043705094,1.02122473447
4.0,8.0,1.00124986947,1.03091931734
6.0,8.0,1.00022767715,0.999481601005
8.0,8.0,0.997988595404,1.00898973908
12.0,8.0,0.889963935965,1.38347382814
0.0625,12.0,0.969460291951,1.07106127978
0.125,12.0,0.997201534642,0.988863591761
0.25,12.0,0.985302938587,1.04527868276
0.375,12.0,0.992469659307,1.04427698409
0.5,12.0,0.979187969346,1.04448673368
0.75,12.0,0.987679715001,1.04716758531
1.0,12.0,0.979536491468,1.04519036731
1.25,12.0,1.00401332746,1.02462017574
1.75,12.0,0.992874560365,1.02517361832
2.0,12.0,1.00131080997,1.01485975824
3.0,12.0,1.00089163946,1.01035431683
